"pa","Xkm","Ykm","rec","logrec","fyear","year","fmonth","dep","gra","tem.fal","tem.sum","tem.spr","sal.fal","sal.sum","sal.spr","ppr.fal","ppr.sum","ppr.spr"
1,1774.91975326966,4968.81826500463,1928.26428222656,43.9120061284674,"2008",2008,"11",-1.03880022155431,1.93621199965854,-0.28807343194493,0.899271759565897,0.614001778486556,-2.1589275766237,-2.36175607849485,-3.09631388244042,2.02114387786504,-0.211097106771892,-1.12057861415376
1,1776.32085702063,5034.91708864792,38.8929824829102,6.23642385369293,"2009",2009,"11",-0.766884346964932,0.084036006878223,-0.730738787521637,1.22166994381623,1.28655983587297,-0.998092034192245,-0.697167425013995,-0.569504539757018,1.06033181343303,1.06637610002312,1.06665806817761
1,1765.39702113661,4943.25106105814,5699.89794921875,75.4976685018733,"2009",2009,"11",-1.02340874772318,0.459496908923459,-0.148426917776004,1.37001302591835,1.35015523471749,-2.14409869132758,-2.2974365535492,-2.30537570091228,-0.0278658297420706,0.445325140634239,0.915347638544272
1,1775.55882127517,4910.06863203377,842.893615722656,29.0326301895411,"2009",2009,"11",-1.07471362787483,0.525242376973079,-0.544142716289302,1.42790237165767,1.6547526268189,-1.88290714666327,-1.67955416218169,-1.68758371769716,-1.82721607828282,1.51466334350333,1.51365143368262
1,1837.73892374418,4857.05780308968,48.2591018676758,6.94687713060162,"2009",2009,"11",-0.946451427495708,0.333675653780561,-0.96890554917878,1.27780045223154,1.2725923156737,-0.912411776360906,-1.07339774629467,-1.30655583454695,1.59320541578489,1.61017097882277,2.09577675888928
1,1871.94662175079,4835.52098078489,53.2094612121582,7.29448155883324,"2009",2009,"11",-1.03469583505643,0.117842847933737,-0.693992772095157,1.21884838715939,0.964967823492371,-0.437772679854823,-0.676794484150228,-0.879792268795566,0.687298274845869,1.14340419932153,1.48081503734858
1,1880.44510735308,4816.7942051749,268.584075927734,16.3885348926539,"2009",2009,"11",-1.13371424494205,-0.00491773743942876,-1.23976129751255,1.38444400983281,1.56538390927495,-0.322559097497554,-0.662441802233644,-1.01313013882436,2.74038464097353,2.25578377493589,2.53669394602145
1,1766.20165697734,4999.92511806,5742.7666015625,75.7810438141525,"2009",2009,"11",-0.872059361061446,0.532889043346667,0.164610630620958,1.00120814997249,0.74109398946541,-1.18120437369885,-1.40365037646943,-1.37002259203956,-0.258132301395074,-0.770047121989086,-0.478432365021985
1,1765.44816036491,5030.64625648961,1640.95166015625,40.5086615448628,"2009",2009,"11",-1.14397521118675,-0.388493578135524,-1.49094414363514,1.28250738385153,1.66776489847245,-1.25980156640857,-1.06744951384095,-1.2813393121601,2.76506958824372,1.9818172656464,2.36156039776924
1,1785.27159717755,4979.76999059278,3801.40942382812,61.6555709066757,"2009",2009,"11",-0.430837421114141,1.39076831017568,0.773290710117237,0.475085204342859,-0.136904129618203,0.119451054725541,0.0135405684711841,0.063238652993417,-1.0610079315483,-0.953757294531353,-0.898779219431984
1,1775.84817616549,4944.61551368404,595.832153320312,24.4096733554612,"2009",2009,"11",-0.469316081227878,1.25615214583977,0.725865289794905,0.667464389976351,0.133208998370131,-0.0688815305225177,-0.0684746231367494,0.0571169920088799,-1.13411232134819,-0.538777489161698,-0.541679595775497
1,1789.12877787313,4885.35340566988,58.7165946960449,7.66267542677131,"2009",2009,"11",-1.22862826832979,0.0758969174168858,-1.75641400989918,1.41010242616564,1.84817811707427,-1.90910871018187,-1.7374282513801,-2.18230423568635,0.306852947056209,2.51989414511293,3.39793199861061
1,1776.51399235562,5005.05852321596,66.9595031738281,8.18287866058321,"2009",2009,"11",-0.36927152578964,-0.802329423008527,0.432727069537178,0.615009074538202,0.0160895633980673,0.24878753429167,0.240816192798369,0.362982151452961,-0.825422097620967,-0.610170390605132,-0.459430322784125
1,1770.46677488586,5031.2864853469,731.197814941406,27.0406696466897,"2009",2009,"11",-0.882320327306145,-0.175261643815787,-0.828010146604146,1.22440703385715,1.32909142615347,-1.00874555538339,-0.672234476610329,-0.618900079134927,0.731484249126342,0.875641511041652,0.99926255749045
1,1793.17856708616,4997.88362470842,53.7122116088867,7.32886154930537,"2009",2009,"11",-0.0973556512002666,-0.920404404197514,0.224023957832945,0.191548819659876,-0.488088432494803,0.6806248545002,0.431641400362837,0.585401211448468,-0.741518793938714,-0.567383653750212,-0.586817064728064
1,1805.60887072926,5019.30951066356,146.528945922852,12.1049141229028,"2009",2009,"11",-0.0665727035380141,-0.504645212532227,0.0308888266002917,0.310748335794128,-0.260730844844701,0.697990574630898,0.456511821128819,0.57232309270985,-0.455209640606558,-0.464932545410577,-0.422002366225376
1,1781.35370342457,4892.97354845057,474.901885986328,21.7922437116128,"2009",2009,"11",-1.1952800913384,-0.372499910413009,-2.04633154566283,1.45800926275921,2.02746983347259,-2.17972060304014,-1.89501905629096,-2.53204531784033,3.57681990535652,3.21347144061982,4.81508746352208
1,1775.52230668302,4970.77316101591,3422.20458984375,58.4996118777189,"2009",2009,"11",-1.10806180486623,1.96436796871874,0.133809037786043,1.04780953630163,0.73767554231496,-1.82111907944162,-2.4607925068727,-2.56501314753228,2.28187566900929,0.24447185189222,0.310077996380836
1,1842.01635418785,5037.99966544955,37.289363861084,6.10650176951452,"2010",2010,"11",-0.654013620416932,-1.6497493527842,-1.2286468539786,0.196145682929499,0.369803732928176,0.280390273390883,0.150250394070455,0.314650187808094,-0.305384075306924,-0.338963107275084,-0.311506234116524
1,1834.35564152843,5002.99683250148,25.9939842224121,5.09842958394172,"2010",2010,"11",0.00268890423797137,-1.88050385910262,-0.777781400791802,-0.267156951187591,-0.415803258746011,0.523223555796999,0.369730754049059,0.411162910174587,-0.570282433920181,-0.635813111551253,-0.524037838953291
1,1765.7712354191,4943.17369208843,590.151550292969,24.2930350160899,"2010",2010,"11",-0.872059361061446,0.492874967163998,-1.04689977661848,1.21112596594043,1.08738554419417,-2.65094626200346,-2.8654714222149,-2.22435164044498,-1.13533960024976,0.612602355128581,0.255933520290732
1,1770.05131479452,4909.89451778469,1002.58502197266,31.6636230076828,"2010",2010,"11",-1.0721483985457,-0.0284191263856044,-3.17645378752642,1.35239980478272,1.79256578907344,-3.05506221894972,-3.04631778673906,-2.58008480536243,0.386839224155053,1.6602485581376,0.751634508998595
1,1784.79083375422,4913.7473035521,162.488388061523,12.747093318146,"2010",2010,"11",-0.479576998544432,1.28455157186213,0.306996314814763,0.462057578153891,-0.272615872931336,-0.582462384989717,-0.369182693971197,0.178351613154874,-0.591616112652479,0.173392480301182,-0.692242295330078
1,1822.7380370908,5060.09341473725,213.996047973633,14.6286037602238,"2010",2010,"11",-0.869494131732308,-0.177720995029053,-1.76596064046296,1.01627242934176,1.56622433055122,-1.32486822809353,-2.02198399132362,-0.953690497729255,1.71206209423785,1.34661481994828,1.30212066714108
1,1822.66557303701,4870.65390771797,234.405227661133,15.3102980918444,"2010",2010,"11",-0.78740632838248,0.107945040471342,-1.63624172276551,1.09210315438551,0.858685012287511,-1.48743426121314,-1.79736552990423,-1.06451509214452,-0.779254971351656,1.47090254450608,0.386786243799012
1,1837.04490064506,4857.48661279462,328.158111572266,18.115134875906,"2010",2010,"11",-0.836145954740922,0.323669687686155,-1.76616019845878,1.13296692268545,1.03747084018472,-1.31461218362128,-1.70641704867114,-1.10807166459683,0.919305853357943,1.82315439709662,1.58750611148027
1,1871.98400346244,4835.82018312548,108.470230102539,10.4149042291583,"2010",2010,"11",-0.890016064221711,0.122006966510353,-1.18692105953042,1.09983353802919,0.768890241315281,-0.803418361570582,-1.08096132987726,-0.835520923220837,0.746841477084117,1.13164639184439,1.15981025442681
1,1882.22069566248,4813.18015973012,296.503479003906,17.2192763786376,"2010",2010,"11",-1.19784536959569,0.101679897440512,-1.63895595893101,1.24719535205828,1.33157932983296,-0.660200415435454,-0.932928400547032,-0.80079141209679,2.25048554448281,2.13567450586416,1.97189154898132
1,1765.92468841153,5000.2659302917,2162.97607421875,46.5078065943638,"2010",2010,"11",-0.789971533247548,0.525756795600168,-1.13644314936452,0.650098619118732,0.511986478488991,-2.07606674516915,-2.87137536750658,-1.71016633221839,-0.354002138696579,-0.644347288285638,-0.909237518868726
1,1766.2485722625,5031.81153211012,1005.60119628906,31.7112156230104,"2010",2010,"11",-1.0824093647904,-0.419848197262064,-2.64655235015719,1.0314199136936,1.59565753487321,-2.0484851781088,-2.36306631925082,-1.16969411634237,1.64513852891737,2.51520527550644,1.75618210001697
1,1790.10620611571,5041.4571272669,25.1809387207031,5.01806125119085,"2010",2010,"11",-0.528316673831019,0.544430222318979,-0.74187745633575,0.766712386249155,0.885671326181654,-0.754551309571184,-1.00551792104709,-0.00403246283147033,0.216517590292267,0.215429088667368,0.015076281783492
1,1784.57600190334,4979.40508989907,1005.60119628906,31.7112156230104,"2010",2010,"11",-0.389793507207189,1.43247304510355,-0.0329915121715953,0.287165188569262,-0.620429187112166,-0.474458913073584,-0.60010898579167,-0.214129807854048,-1.10500350498198,-1.08578933053943,-0.978671536299871
1,1776.07698831645,4944.53253554012,298.394805908203,17.2741079627344,"2010",2010,"11",-0.333358119469116,1.25470451236635,0.325444739757146,0.343528319144206,-0.503307078164608,-0.359603364221234,-0.188127967091211,0.193444882521271,-1.20711027699787,-0.551547053548298,-0.898951470816449
1,1789.86314481088,4884.77354905548,218.772064208984,14.790945345345,"2010",2010,"11",-1.09010510170596,0.065743772229774,-2.76617584263824,1.26489232523328,1.57828897602603,-2.32780415134691,-2.51939721731879,-2.01318418314746,1.58925504441883,2.94236532469616,3.18169067242521
1,1770.17223079504,5031.14398891944,615.356872558594,24.8063877370042,"2010",2010,"11",-0.759188610049371,-0.180203607377574,-2.03934864786371,0.928599505683446,1.34964382307385,-1.78440820784669,-1.79984747066102,-0.63955685554524,0.767249200689116,1.15842173134495,0.785263200475482
1,1804.4747643593,5027.32773461921,54.7037620544434,7.39619916270806,"2010",2010,"11",-0.0999209049934754,-1.01108339978293,-1.1107900238843,0.0216202480485474,-0.474675070664631,0.216685665858915,0.0715006484831599,0.342289295151797,-0.452559124752036,-0.313440133391897,-0.468333396436544
1,1794.24208447182,4997.91416750142,28.2908344268799,5.31891289897474,"2010",2010,"11",-0.0947904463351988,-0.845767988709478,-0.495441074986595,-0.207655368874949,-1.0381014756519,0.289989043053844,0.205114470721551,0.394467156776304,-0.697391717260244,-0.654547767617495,-0.84374129446405
1,1782.21308898343,4891.93463856535,123.07137298584,11.0937537824597,"2010",2010,"11",-1.08497459411954,-0.282167969641279,-3.0645211738981,1.32436506796816,1.74852058728227,-2.62145842440962,-2.7023168936304,-2.28271886403464,2.42323544917163,3.37075651849814,3.89500623963698
1,1801.01599050516,4887.4996477228,41.0237884521484,6.40498153409894,"2010",2010,"11",-0.805363031542745,0.669564969454582,-1.42148273243385,0.992257505109392,0.665750691373914,-1.61461302430136,-1.84523151112362,-0.877307776266223,-0.444430453054875,1.47153448920321,0.354984309768492
1,1987.2578118332,4677.00817288534,27.346508026123,5.22938887692654,"2010",2010,"11",-0.610404501644917,0.318726264267126,-0.242433753377604,1.02180648727629,0.666142917475464,0.143297612990278,0.138130333003402,-0.390850978896205,0.728946760170851,0.384133759693207,0.446427570484411
1,1775.30934179636,4969.89223188641,2215.06713867188,47.0644997707601,"2010",2010,"11",-1.01058252768527,1.95693644467389,-0.889983245506598,0.889630315464752,0.39109143622623,-2.40309642988193,-2.97794974480589,-2.83264222173944,0.478182469732668,-0.144504065691119,-0.889153856764656
1,1778.70231105257,4969.57494339526,3916.55224609375,62.5823636985193,"2011",2011,"11",-0.54370814766214,1.83477246371008,0.668799927148617,0.493876291105155,0.618604243543314,-1.18583504336377,-1.45590950607959,-1.80763572525239,0.171825014872114,-0.738375565929217,-1.09907313614244
1,1796.31994900358,4945.31686747397,72.3886489868164,8.5081519137129,"2011",2011,"11",0.154038241971563,0.507237318604609,-0.258008285303345,-0.823428196715262,-1.1020993723521,0.574226112473735,0.439463023200743,0.397986151835221,-0.836934339350766,-0.870487966112585,-0.771130520503221
1,1829.44337102538,4961.93666449314,26.4631900787354,5.14423853244923,"2011",2011,"11",0.477258947784442,-1.15248254486573,-0.184375845400463,-0.920344215516582,-1.31918494769675,0.898327429380143,0.555811667363893,0.421251175255513,-0.616613578602759,-0.846491615301292,-0.6336898649065
1,1770.23951514559,4907.91797644725,683.841796875,26.1503689625022,"2011",2011,"11",-1.21580204829188,-0.217171251103441,-1.78799771163486,1.42950090301867,2.30352085905459,-3.06698297607936,-2.04437982097494,-3.29955604819216,0.394723907692696,2.08638561155577,2.12745099180852
1,1784.3216048236,4914.43171210596,54.7037620544434,7.39619916270806,"2011",2011,"11",-0.571925792603034,1.26626847516101,0.962512253440198,0.365607950135396,0.545988059290526,-0.459613996019478,-0.0862196660315347,-0.33452676585843,-0.280003790727531,0.428282663349631,-0.451874596984822
1,1800.78084030103,4894.6870705607,51.2703018188477,7.16032833177695,"2011",2011,"11",-0.646317859037296,1.11732384204063,0.962690153303773,0.575758403967959,0.779761426984121,-0.647831605207799,-0.460296408523556,-0.621325272642226,-0.249277549428324,0.618000445532919,0.348648665688349
1,1848.62267062521,4871.80263996274,214.848846435547,14.6577230986107,"2011",2011,"11",-0.877189844183798,0.852853213133335,0.024834829773503,-1.42846791946148,-1.37872820408182,0.715748836534632,0.498288245183913,0.534741010472208,-0.648774004447216,-0.697498673682824,-0.611494944388507
1,1835.89536411499,4858.15230348419,957.770324707031,30.9478646227334,"2011",2011,"11",-1.01314778147849,0.3130076385192,-0.559875116193926,1.21149129517873,1.66565609075278,-1.24662965053981,-1.18601684794085,-1.86751742463245,0.731185008173392,1.5379851015834,2.5276557515107
1,1872.19282297262,4834.97754535215,492.237152099609,22.186418189956,"2011",2011,"11",-0.9438861737025,0.115001530605213,-0.15427827254474,1.09304390884584,1.41194182130418,-0.668294090221083,-0.822249693522973,-1.42472207253754,0.406044720594966,0.905061145508846,1.69682927383568
1,1881.86118299242,4813.30837682245,185.242324829102,13.6103756314476,"2011",2011,"11",-1.0362349677611,0.0884140253122789,-0.62744532929597,1.37376728038093,1.83600913123163,-0.348314743668199,-0.740589155557668,-1.26641430945609,2.44179504127782,2.17957097190867,2.64268474407875
1,1766.19784699462,4999.70238723609,6939.8212890625,83.3055897828141,"2011",2011,"11",-0.85666788723032,0.533763235728875,0.0801467026380303,0.778606081492228,0.653666885481631,-1.39285711389546,-1.52496590881791,-2.07086560065625,-0.294899195043492,-0.490120176185314,-1.2942539010753
1,1764.23785938906,5028.64777645499,979.138061523438,31.2911818492597,"2011",2011,"11",-1.1388447280644,-0.363615048608103,-1.58013098484277,1.24210400703213,1.60711842741745,-1.4300263447184,-1.25192247021229,-1.93732951113442,3.03911801095227,2.30412868680864,2.85362033803556
1,1786.1943498246,4979.18043803243,4627.80078125,68.0279411804444,"2011",2011,"11",-0.392358712072257,1.32068589343209,0.6742084779473,-0.0583194598347586,-0.183929166667355,0.12127362203314,-0.0968089413981302,-0.253832095534169,-0.973844954400143,-1.03910796007956,-0.974483335912879
1,1774.4944208042,4944.35390735787,2208.72314453125,46.9970546367669,"2011",2011,"11",-0.425706864599567,1.22208106692134,0.760100541661826,0.311007114597504,0.442706816309939,-0.421316907398105,-0.161191194426185,-0.439707837464963,-1.13088243003173,0.0951135059504263,-0.89108473225557
1,1789.66891829342,4884.93195088055,191.425552368164,13.8356623393376,"2011",2011,"11",-1.18245387130049,0.064530100747173,-1.45900615225934,1.34781257651817,2.10352212233468,-2.2059407066869,-1.72202919199771,-2.66270912046122,0.711141615536682,2.69839821417831,3.37261691391907
1,1886.55780087147,4834.56522565999,25.9939842224121,5.09842958394172,"2011",2011,"11",-0.220487392921116,0.60375365531549,0.501194942234906,-0.404853878815821,-0.39334280512111,0.0251701404853864,0.146542365960741,-0.0640761349878088,-0.262012079518141,-0.187676928891606,0.0836739326208558
1,1771.01080946007,5031.4026325653,351.632507324219,18.7518667690505,"2011",2011,"11",-0.854102633437111,-0.180435675986226,-0.898616993636213,1.14278681461869,1.2455886424536,-1.23446207340943,-0.845179018110104,-1.22140468347399,1.01259887154775,1.1288979322318,1.39675726490816
1,1798.64397219668,4955.53561569242,26.9548606872559,5.19180707338552,"2011",2011,"11",0.130951006760801,0.69698633913592,-0.261023905792043,-0.709782801627135,-0.98750303610933,0.651901506368716,0.382431937960419,0.366659524948498,-0.955007983908519,-0.985829706175856,-0.830340214844737
1,1854.46751456718,4904.27155481013,765.852661132812,27.674043093354,"2011",2011,"11",-0.854102657901182,-0.512760435000841,-0.950504134406036,-1.70947568854812,-1.65249977313122,1.00747916232392,0.60681701483296,0.617248016636158,-0.544658578818502,-0.849638031384557,-0.624476532523652
1,1782.48302296402,4893.11470926119,1928.1181640625,43.9103423359748,"2011",2011,"11",-1.13371424494205,-0.266033695358542,-1.49342420015648,1.39363283641838,2.24460448087781,-2.43965606310763,-1.75307257723082,-2.73387386163709,1.31028798361674,2.89062103873422,3.47609508629639
1,1800.27167876029,4887.98512161578,587.165954589844,24.2315074766273,"2011",2011,"11",-0.838711208534131,0.719732651563815,-0.0367009827845389,1.04350702623194,1.50218363794904,-1.42845043382205,-1.21574396793868,-1.54141526822335,-0.0279724677518564,1.39631068670351,1.21382701876217
1,1876.78130367403,4838.85561617429,52.9263801574707,7.27505190067196,"2011",2011,"11",-0.605273994058495,0.371283025661569,0.400531550249026,0.430117371479502,0.511458783256697,-0.436042676863643,-0.274759702804796,-0.652761868124494,-0.394801703450834,0.0742954909832556,0.380077298557766
1,1904.09295072368,4811.61250239877,25.6351509094238,5.06311671892164,"2011",2011,"11",0.692739483563893,1.26393911120894,-0.132433214741682,-1.32257052115178,-1.19129954338112,0.452912164495415,0.573247490767637,0.569246155935891,-0.735881538147787,-0.637322236123917,-0.555227017682375
1,2000.0466594242,4703.45574299057,26.8561058044434,5.18228769989118,"2011",2011,"11",-0.815624022251519,0.523535088470187,-0.732949154122449,-1.77038193602583,-1.29798940434709,1.10175435093618,0.848060166419019,0.853288077158528,-0.550171439366351,-0.91208555745125,-0.734948648149982
1,1775.11060110463,4970.21758447018,5237.3564453125,72.3695823209759,"2011",2011,"11",-1.12601853249056,1.96054413259083,0.280867581628714,0.781868869554384,1.01755041432015,-2.13863377042376,-2.59680932802936,-3.07382696531797,1.33500467140553,-0.340153400883326,-1.1827787829345
1,1806.23108547722,5028.35932842675,48.8344192504883,6.98816279507628,"2011",2011,"11",0.0668199065712378,-0.825430376502737,-0.416156071651313,-0.229815692051923,-0.515841236853232,0.484861385872727,0.409113945301439,0.397078194328561,-0.540391406740283,-0.554982551437947,-0.309669984806607
1,1779.99482710289,4971.11518387841,1832.21606445312,42.8043930508671,"2012",2012,"12",-0.548838606320417,1.77951479073527,1.49435861896533,0.641475512077731,-0.186673403169798,-0.712237284057808,-0.639658301228815,-0.643304887389475,-0.0487493041172858,-0.148503009185355,-0.564603284777369
1,1770.36993719572,4907.66373392753,54.7037620544434,7.39619916270806,"2012",2012,"11",-1.22862826832979,-0.242754584017979,-1.54060747802999,1.47338731715333,1.87707721476983,-2.49329524413245,-2.28337927156908,-2.14691712722336,1.66481679812966,2.61020870678498,3.04227236725159
1,1784.21205205812,4915.113244138,492.285491943359,22.1875075649195,"2012",2012,"11",-0.571925792603034,1.2501295240839,1.97129508516691,0.691767830391202,-0.0110579727770436,-0.245924568211218,-0.0962178519936575,0.212416853904201,-0.769247507404545,0.250299183649833,-0.0579103844951662
1,1822.7707274314,5059.96514758048,191.425552368164,13.8356623393376,"2012",2012,"12",-0.846406920985621,-0.19436296853121,-0.0792734597764107,1.20008668441415,1.23288455415924,-0.924533530292087,-0.646266342241439,-0.741536371435539,2.33657163672502,1.30620887971988,1.46225436903857
1,1800.85088672377,4894.61606830611,820.427490234375,28.6431054572366,"2012",2012,"11",-0.63092643413432,1.11811765964497,1.05309891624814,0.798122267168289,0.221804076407293,-0.625008434754333,-0.323892728928533,0.0040743656180675,-0.577503075299531,0.542053704075295,0.526311196895967
1,1848.96810947056,4872.37778463934,738.355712890625,27.1727016119234,"2012",2012,"11",-0.879755097977007,0.784756832190777,1.00269134709596,-1.18814104596467,-1.36558742178085,0.898295447658986,0.951562437830301,0.990446169145401,-0.691466164162983,-0.658349422877859,-0.674290483707256
1,1826.71091283515,4876.47544035779,54.6930160522461,7.39547267267252,"2012",2012,"11",-0.510359946206679,0.842607745215027,1.17074200514491,0.387797712296882,-0.0880268082314923,-0.261310720684004,0.0107821809460377,0.222706493004171,-0.474171568119098,0.170219587451867,0.325819931233275
1,1837.00373128344,4857.50308698207,683.662719726562,26.1469447493691,"2012",2012,"11",-0.931059978128657,0.326242551337059,-0.202997831610235,1.24076405816226,1.25849460052987,-0.912011936684531,-1.00696012128761,-0.607648127619131,1.60168790893372,1.54593822912615,1.77845766940733
1,1871.02039192103,4836.15669899916,351.597961425781,18.7509456141759,"2012",2012,"12",-0.964408130655973,0.11973176909739,0.293447535547161,1.14948922881466,0.978040797463113,-0.471330857180512,-0.469069542764189,-0.303731843425234,1.1832592413002,0.911013986818137,1.10580564794904
1,1896.56007141255,4811.98311439441,26.8561058044434,5.18228769989118,"2012",2012,"12",-0.477011793679369,0.848640470712876,1.01250507720032,0.304640472867994,0.118050815281816,0.00770824798379613,0.300478527889964,0.268673881604989,-0.0540251365430778,-0.138399857968983,-0.0822629893386179
1,1901.36773419308,4784.77140288943,27.855152130127,5.27779803801993,"2012",2012,"12",-0.725840433057985,0.646751911346299,0.554879440813515,1.04429287724228,1.06007020222608,-0.0212766977210341,-0.0553345319574833,0.189437466745004,0.979952480793767,0.496560077050417,0.700280258778414
1,1765.71644588943,5000.22012723138,3732.59057617188,61.0949308549562,"2012",2012,"12",-0.882320327306145,0.512801785309505,0.673786989436067,1.05369382575393,0.306793406068219,-1.54010617466758,-1.48549766216105,-1.54283177171641,0.908204410588304,0.167658780307255,-0.341736144734113
1,1766.03564275324,5031.28316161063,300.811584472656,17.3439206776512,"2012",2012,"12",-1.1388447280644,-0.402757154200824,-1.14958828237952,1.2651479630407,1.43601964898296,-1.5443163287779,-0.909275358921642,-0.954623615613859,2.70638285674234,2.30306431648374,2.62358936695547
1,1786.32748035783,4979.44611876089,2429.59545898438,49.2909267409772,"2012",2012,"12",-0.341053831920606,1.31061759074661,1.6873421606963,0.363989434187687,-0.654328142578482,0.11405087885759,0.178653531708619,0.349860612484203,-1.00426228561218,-0.852631423411927,-0.949464677951705
1,1774.56695988536,4945.76659397991,984.667663574219,31.3794146467747,"2012",2012,"11",-0.484707555059005,1.30116407817804,1.64577239889044,0.622285662792795,-0.200485254965944,-0.231534156946772,-0.0781851708300238,0.192207337713638,-1.36301002326768,-0.085068861760053,-0.748877154941211
1,1789.36581006769,4885.43800342665,328.158111572266,18.115134875906,"2012",2012,"11",-1.15936670948195,0.0845077306902564,-1.16059176355978,1.40386692101681,1.62168612295248,-1.78108748912153,-1.77187357439789,-1.2973817450288,3.4966368940961,2.60274558289217,2.43918946581797
1,1776.62062158006,5005.32287472445,27.855152130127,5.27779803801993,"2012",2012,"12",-0.300009966941801,-0.847659805783081,0.856603289698101,0.646018910361362,-0.455164546801664,0.0134957216766827,0.373100397951373,0.58145044064594,-0.559046467167808,-0.159738069913367,-0.528871846823497
1,1770.70831889771,5031.44526722353,1933.826171875,43.9752904694784,"2012",2012,"12",-0.82331973470301,-0.180951663834733,-0.386906244208221,1.16824906266729,0.985676872347075,-1.29240397286108,-0.625680506742486,-0.308246607074655,0.96891344063567,1.32458058094115,0.915451132240437
1,1792.62040653604,4999.15672693858,27.346508026123,5.22938887692654,"2012",2012,"12",-0.115312378824602,-1.02353684366028,0.762266064487018,0.127997299996441,-0.868465570811502,0.492269039562102,0.586531167229139,0.87848455010623,-0.580557704741469,-0.506791691640194,-0.61174551252517
1,1798.74070978416,4955.44732676183,27.346508026123,5.22938887692654,"2012",2012,"11",0.128385801895738,0.678598173999279,0.994554266577582,-0.466305477788133,-1.09958318907664,0.831643904927449,0.839588534545187,0.967235925282085,-1.00748204766464,-0.658689305578611,-0.761560290263677
