"pa","Xkm","Ykm","logrec","fyear","year","fmonth","dep","gra","tem.fal","sal.fal"
1,1787.57390559102,4901.31141017454,4.57935340851218,"2008",2008,"10",-0.887450810428497,0.850866966923272,-0.688763079484421,-1.30710793041111
1,1783.90316047426,4900.42809639039,6.91357012704577,"2008",2008,"10",-1.21580206052391,0.356149880592593,-1.28277276260065,-1.72907345030408
0,1800.88591445087,4887.41949699476,0,"2008",2008,"10",-0.897711801137271,0.656317664548098,-1.21214850310393,-1.26085429124629
0,1878.15824805833,4837.89324067473,0,"2008",2008,"10",-0.625795975476043,0.411335959367422,-0.796419678517147,-0.0800739877929755
0,1903.82539404983,4810.87187483848,0,"2008",2008,"10",0.63886939854718,1.24988805439581,-0.261893837867416,0.516306997385584
0,1905.91601889137,4757.63776013119,0,"2008",2008,"10",-1.00545206902699,-0.149357402414896,-0.754779349184553,0.285386974263129
0,1930.73053784731,4735.26699318653,0,"2008",2008,"10",1.3904858731976,0.844106848616301,-0.880151185269358,0.74257781071479
0,1929.32630770417,4727.8200839654,0,"2008",2008,"10",-0.359010559544941,0.345163899584002,0.0478685932075266,0.514815880310843
0,1960.90979325796,4693.51341313971,0,"2008",2008,"10",-0.841276413399199,-0.297983958409412,-0.0677505667515931,0.507483068756555
0,2022.0455616648,4698.39902279204,0,"2008",2008,"10",3.12972129076729,0.758130713549893,-2.18489756935763,1.01772310118313
0,1986.31596980016,4677.20354717928,0,"2008",2008,"10",-0.674535552906335,0.318726264267126,-0.0478610483696583,0.5198525242534
0,1999.01422143631,4704.18217609471,0,"2008",2008,"10",-0.792536811504832,0.578066729533686,-2.17121518804757,1.01345344598495
0,2034.27507110953,4674.32803283451,0,"2008",2008,"10",1.99075310797072,0.56410309745772,-0.788329590744299,0.852729392777813
0,2051.8388016398,4670.81761285937,0,"2008",2008,"10",-0.605273994058495,0.728076071332804,0.559585441063773,0.781148502551437
1,1774.91975326966,4968.81826500463,7.56489400830451,"2008",2008,"11",-1.03880022155431,1.93621199965854,-0.28807343194493,-2.1589275766237
0,1807.83223731249,5028.27029933567,0,"2008",2008,"10",0.0334717540439276,-0.654390163458761,-0.769718128679189,0.141994760011382
0,1862.53227995252,5070.17480402051,0,"2008",2008,"11",-0.566795333944757,0.233148834640031,-1.32164376082466,-0.098921663993923
1,1776.32085702063,5034.91708864792,3.68620043080624,"2009",2009,"11",-0.766884346964932,0.084036006878223,-0.730738787521637,-0.998092034192245
0,1834.37256531765,5003.42474963261,0,"2009",2009,"12",0.200212614536792,-1.88011728231683,0.298878575025974,0.728181373908773
1,1765.39702113661,4943.25106105814,8.64837897636597,"2009",2009,"11",-1.02340874772318,0.459496908923459,-0.148426917776004,-2.14409869132758
0,1798.45199173456,4947.65988691644,0,"2009",2009,"11",0.112994376992763,0.418510416136369,-0.0887028146613192,0.747995863265163
0,1823.3633995126,4963.13176188675,0,"2009",2009,"11",0.387475407519053,-0.735263253720136,-0.0363051076718234,0.792333652830241
1,1775.55882127517,4910.06863203377,6.7380264389293,"2009",2009,"11",-1.07471362787483,0.525242376973079,-0.544142716289302,-1.88290714666327
0,1784.14235216542,4912.123885874,0,"2009",2009,"11",-0.697622739188946,1.28772347403831,0.742705210730718,-0.538196465686303
0,1805.84830820194,4922.26963984345,0,"2009",2009,"11",0.390040612384122,0.270311221434772,-0.00792261611599512,0.762518781916339
0,1830.94656402493,4931.19954677621,0,"2009",2009,"11",0.664521838623005,-1.96361911663494,-0.154612292171084,0.817907487596711
0,1822.63504914035,5060.06952362272,0,"2009",2009,"11",-0.949016681288922,-0.174576357586198,-0.922381093219348,-0.766600320764078
0,1801.1229689033,4895.09233486181,0,"2009",2009,"11",-0.61296970650998,1.11854444984602,0.58963013183472,-0.256759773570308
0,1872.40689619793,4926.77558833524,0,"2009",2009,"12",1.22117970998337,-1.8106665579298,-0.412995465387427,0.856262877650614
0,1900.85592385773,4922.35162308821,0,"2009",2009,"12",1.29813703021085,-1.88111121187008,-0.92875043105792,0.861061308210777
0,1849.48901602671,4872.4238315885,0,"2009",2009,"11",-0.890016064221711,0.777874873311072,0.0157877243701819,0.652194958427157
0,1826.41297649318,4877.35152571086,0,"2009",2009,"11",-0.435967879772417,0.874283565291135,0.483534556188682,-0.13192963575054
0,1846.69602165572,4885.99611949516,0,"2009",2009,"11",1.30070233293221,-0.637056945161829,-0.557192829984285,0.801609806086023
1,1837.73892374418,4857.05780308968,3.89709416003888,"2009",2009,"11",-0.946451427495708,0.333675653780561,-0.96890554917878,-0.912411776360906
0,1853.45335089288,4856.4263049922,0,"2009",2009,"11",-0.45648981226182,0.833560936920058,0.251737655092575,-0.138359134088449
0,1872.3502814255,4850.30723466805,0,"2009",2009,"11",0.27973513962933,0.616534659652509,0.0787054407657318,0.357694792015657
0,1849.51387110068,5063.91340587206,0,"2009",2009,"11",-0.90027703046641,-1.2236066550084,-0.126870193659927,0.316937991857792
0,1930.154538093,4879.66813193402,0,"2009",2009,"11",1.95227425214439,-1.17257422861734,-0.589244588990888,0.886783009587924
1,1871.94662175079,4835.52098078489,3.99285545432151,"2009",2009,"11",-1.03469583505643,0.117842847933737,-0.693992772095157,-0.437772679854823
0,1884.63439911696,4846.15662145041,0,"2009",2009,"12",1.15448340492875,0.888454810614276,-0.294166720073592,0.634181179021457
1,1880.44510735308,4816.7942051749,5.59688031174377,"2009",2009,"11",-1.13371424494205,-0.00491773743942876,-1.23976129751255,-0.322559097497554
0,1895.49535724962,4814.65145974475,0,"2009",2009,"11",-0.587317315362306,0.776293812544937,-0.00709420562491714,-0.0164443768971647
0,1921.08251557088,4822.74356163099,0,"2009",2009,"11",2.24471210815132,0.516448514745061,-1.78431460946405,0.867076952716554
0,1878.07306066765,4853.91679675811,0,"2009",2009,"12",1.43666024576283,1.04728547263079,-0.580197797221028,0.728418905668798
0,1900.73684318408,4786.23900508925,0,"2009",2009,"11",-0.848972150314759,0.639978069573692,-0.564592372400319,-0.0721296519222585
0,1916.5471083042,4815.49190856419,0,"2009",2009,"11",1.77014206460484,0.938713291468887,-1.45571439494029,0.822446365450535
1,1766.20165697734,4999.92511806,8.65587047646979,"2009",2009,"11",-0.872059361061446,0.532889043346667,0.164610630620958,-1.18120437369885
1,1765.44816036491,5030.64625648961,7.4036408499665,"2009",2009,"11",-1.14397521118675,-0.388493578135524,-1.49094414363514,-1.25980156640857
0,1790.02013875185,5041.34181712628,0,"2009",2009,"11",-0.648883112830509,0.522701612315964,0.1771311103441,-0.209853158361178
1,1785.27159717755,4979.76999059278,8.2433902036862,"2009",2009,"11",-0.430837421114141,1.39076831017568,0.773290710117237,0.119451054725541
1,1775.84817616549,4944.61551368404,6.39163592364524,"2009",2009,"11",-0.469316081227878,1.25615214583977,0.725865289794905,-0.0688815305225177
1,1789.12877787313,4885.35340566988,4.08960994988053,"2009",2009,"11",-1.22862826832979,0.0758969174168858,-1.75641400989918,-1.90910871018187
0,1885.15999383077,4836.32361856139,0,"2009",2009,"11",-0.323097153224417,0.626821961637781,0.214662783375786,0.12115470165209
1,1776.51399235562,5005.05852321596,4.21891198620944,"2009",2009,"11",-0.36927152578964,-0.802329423008527,0.432727069537178,0.24878753429167
0,1908.45623354055,4779.15463117122,0,"2009",2009,"11",-0.402619678316956,0.971471013645205,-0.0689450920255789,0.162658932536784
0,1819.32239594772,5028.08096289993,0,"2009",2009,"11",-0.0742684649176501,-0.548384189420289,0.0529841871299975,0.690966410769598
0,1861.65526671538,4943.58959214597,0,"2009",2009,"12",0.456737113151335,-2.12967949339458,0.141916532215401,0.828536470382887
0,1817.0024352523,4905.45169619378,0,"2009",2009,"11",0.751740076167034,-0.531884231283947,-0.126982840341429,0.757243597412687
1,1770.46677488586,5031.2864853469,6.59605071644432,"2009",2009,"11",-0.882320327306145,-0.175261643815787,-0.828010146604146,-1.00874555538339
0,1805.39699813477,5027.20531423307,0,"2009",2009,"11",-0.143530072693641,-0.844563011620769,-0.071286505136999,0.622873336717901
1,1793.17856708616,4997.88362470842,4.00208693147523,"2009",2009,"11",-0.0973556512002666,-0.920404404197514,0.224023957832945,0.6806248545002
0,1834.31339875801,4995.28965110854,0,"2009",2009,"12",0.0822114293305099,-1.99386823278972,0.325082162062605,0.721680550607098
0,1799.59348261528,4956.74859183313,0,"2009",2009,"11",0.043732769216772,0.639776302750104,-0.114202050661187,0.755759814594536
1,1805.60887072926,5019.30951066356,4.99402440007139,"2009",2009,"11",-0.0665727035380141,-0.504645212532227,0.0308888266002917,0.697990574630898
0,1855.2595949294,4956.77329544255,0,"2009",2009,"12",0.536259638243879,-2.05707059792069,0.0683442402388179,0.804078006093124
0,1792.27887661544,4929.38265506351,0,"2009",2009,"11",-0.0203983799009367,0.956636639619155,0.283074109123664,0.635345208246328
0,1797.28601837595,4928.84906945039,0,"2009",2009,"11",0.0386022616303498,0.804855838716299,0.0736873171504624,0.725190633112235
0,1788.28352467404,4901.8619437355,0,"2009",2009,"11",-0.969538638242395,0.940730855027391,0.208792087877572,-1.01757301936028
1,1781.35370342457,4892.97354845057,6.16521171110792,"2009",2009,"11",-1.1952800913384,-0.372499910413009,-2.04633154566283,-2.17972060304014
0,1800.52236099321,4887.18027889377,0,"2009",2009,"11",-0.928494724335449,0.627857257014795,-0.271325986413255,-1.18702479247239
0,1877.83846971022,4837.81946252008,0,"2009",2009,"11",-0.710449008155005,0.386463532823672,-0.301181184498882,-0.318644104045736
0,1904.97681789556,4792.7326849829,0,"2009",2009,"11",0.495215675408782,1.07642530657598,0.111127153661001,0.136376419546787
0,1935.64877977774,4758.99589378739,0,"2009",2009,"11",-0.936190461251009,1.72491228586362,-1.7592471944553,0.92169167166298
0,1930.82105517226,4736.0160541926,0,"2009",2009,"11",1.42896443545504,0.899893152134102,-0.84337069339525,0.634209643571202
0,1928.77778234653,4728.25073651735,0,"2009",2009,"11",-0.423141659734505,0.308673602070486,-0.130571416874601,0.225019771571733
0,1958.67011045309,4695.65348202164,0,"2009",2009,"11",-0.874624590390585,-0.453288024887158,0.0460421139519258,0.251747956525632
0,2022.60008067923,4697.82594354513,0,"2009",2009,"11",2.94245859564132,0.757796379803809,-2.33765683098357,0.942937658858344
0,1986.71530720783,4677.6404069752,0,"2009",2009,"11",-0.689927026737456,0.318726264267126,-0.16141021012174,0.283883860634861
0,2003.26718495922,4666.09294568294,0,"2009",2009,"11",-0.902842308723694,0.363715615516424,-0.123129801111836,0.329475371839197
0,2032.89050831082,4674.27916991394,0,"2009",2009,"11",1.88557794708977,0.538694983177317,-0.691498660148704,0.67040259123206
0,2053.36122465239,4670.89946595776,0,"2009",2009,"11",-0.671970348041267,0.752239475526426,0.504621004367704,0.530269486132329
1,1775.52230668302,4970.77316101591,8.13833240590673,"2009",2009,"11",-1.10806180486623,1.96436796871874,0.133809037786043,-1.82111907944162
0,1807.37875038752,5028.71215449299,0,"2009",2009,"11",-0.00244160334845101,-0.720426117673548,-0.0713075882746624,0.629718897344355
0,1854.42103683335,5056.42599200153,0,"2009",2009,"11",-0.497533726168767,-0.509832285158009,-0.379204335912467,0.582155398122756
1,1842.01635418785,5037.99966544955,3.64517215164224,"2010",2010,"11",-0.654013620416932,-1.6497493527842,-1.2286468539786,0.280390273390883
1,1834.35564152843,5002.99683250148,3.29561403460193,"2010",2010,"11",0.00268890423797137,-1.88050385910262,-0.777781400791802,0.523223555796999
1,1765.7712354191,4943.17369208843,6.38207241480923,"2010",2010,"11",-0.872059361061446,0.492874967163998,-1.04689977661848,-2.65094626200346
0,1797.20680946929,4946.78616240149,0,"2010",2010,"11",0.205343122123214,0.466655479607025,-0.659556399873061,0.414402027989271
0,1829.35762528397,4961.80233449029,0,"2010",2010,"11",0.305387579705155,-1.15263149258316,-0.740647112959855,0.623381963322951
1,1770.05131479452,4909.89451778469,6.91133389008104,"2010",2010,"11",-1.0721483985457,-0.0284191263856044,-3.17645378752642,-3.05506221894972
1,1784.79083375422,4913.7473035521,5.09674196678476,"2010",2010,"11",-0.479576998544432,1.28455157186213,0.306996314814763,-0.582462384989717
0,1805.30166544087,4922.57798244996,0,"2010",2010,"11",0.508041993302986,0.32759507949835,-0.713456486601716,0.395869506702674
0,1836.67513933652,4937.63852237864,0,"2010",2010,"11",0.567042585906127,-2.12616162359076,-0.69296749272464,0.599498379331606
1,1822.7380370908,5060.09341473725,5.37061964644073,"2010",2010,"11",-0.869494131732308,-0.177720995029053,-1.76596064046296,-1.32486822809353
0,1801.73606832495,4893.37653819933,0,"2010",2010,"11",-0.595012978885645,1.08296086023856,-0.520945398818013,-0.999317809314636
0,1871.31136205474,4926.13718453844,0,"2010",2010,"11",1.12113525240143,-1.77889023004799,-0.875778525106305,0.752265709317596
0,1901.85289631676,4921.53952657281,0,"2010",2010,"11",1.13396147243934,-1.86159053819854,-1.15365372696039,0.758183281998161
1,1822.66557303701,4870.65390771797,5.461308402146,"2010",2010,"11",-0.78740632838248,0.107945040471342,-1.63624172276551,-1.48743426121314
0,1826.09692962762,4877.78132317777,0,"2010",2010,"11",-0.36927152578964,0.864842156454608,-0.0864287281974983,-0.216214149107758
0,1846.15745997948,4886.56188202085,0,"2010",2010,"11",1.38176394180127,-0.623208153919513,-1.1309975898185,0.609610492426268
1,1837.04490064506,4857.48661279462,5.79653821760921,"2010",2010,"11",-0.836145954740922,0.323669687686155,-1.76616019845878,-1.31461218362128
0,1851.51811293173,4858.68152493968,0,"2010",2010,"11",-0.292314205562165,0.978546962016983,-0.404130668140087,-0.521361429460141
0,1871.46096802271,4852.24471367733,0,"2010",2010,"11",0.63117368609569,0.687078760020827,-0.520250613601541,0.369439736017932
0,1849.97416429833,5064.06925070672,0,"2010",2010,"11",-0.797667294627184,-1.19263632671699,-1.18614034455605,-0.199555434953703
0,1929.26933641355,4888.10746784948,0,"2010",2010,"11",1.77270717161362,-1.3989482295962,-1.10543130595627,0.816933403802799
1,1871.98400346244,4835.82018312548,4.69565264108319,"2010",2010,"11",-0.890016064221711,0.122006966510353,-1.18692105953042,-0.803418361570582
0,1939.82645746201,4925.44189670074,0,"2010",2010,"11",1.82657745234292,-2.22885069858109,0.142193575097912,0.763790525650788
1,1882.22069566248,4813.18015973012,5.69542591904808,"2010",2010,"11",-1.19784536959569,0.101679897440512,-1.63895595893101,-0.660200415435454
0,1896.24547509948,4812.26187044113,0,"2010",2010,"11",-0.687361772944247,0.832713551684134,-0.470425949643921,-0.336399330457856
0,1921.3436566208,4823.76359406551,0,"2010",2010,"11",2.23958169842119,0.440924101843599,-1.70834101781087,0.745302527936701
0,1970.31495365966,4853.1164044895,0,"2010",2010,"11",2.71671704468902,-1.5715298653934,-0.523383114823358,0.911630789304853
0,1900.70863029066,4786.25592077769,0,"2010",2010,"11",-0.682231314285971,0.639497087737082,-0.933181792948768,-0.373050982702155
0,1917.22627350914,4815.0321192499,0,"2010",2010,"11",1.77014196674855,0.907068310403856,-1.51515289994878,0.678796088973137
1,1765.92468841153,5000.2659302917,7.67970258362926,"2010",2010,"11",-0.789971533247548,0.525756795600168,-1.13644314936452,-2.07606674516915
1,1766.2485722625,5031.81153211012,6.91433478278687,"2010",2010,"11",-1.0824093647904,-0.419848197262064,-2.64655235015719,-2.0484851781088
1,1790.10620611571,5041.4571272669,3.2650316162447,"2010",2010,"11",-0.528316673831019,0.544430222318979,-0.74187745633575,-0.754551309571184
1,1784.57600190334,4979.40508989907,6.91433478278687,"2010",2010,"11",-0.389793507207189,1.43247304510355,-0.0329915121715953,-0.474458913073584
1,1776.07698831645,4944.53253554012,5.70176312349905,"2010",2010,"11",-0.333358119469116,1.25470451236635,0.325444739757146,-0.359603364221234
1,1789.86314481088,4884.77354905548,5.39259093748164,"2010",2010,"11",-1.09010510170596,0.065743772229774,-2.76617584263824,-2.32780415134691
0,1886.0031452127,4835.51771969842,0,"2010",2010,"11",-0.148660531351917,0.630632182052942,-0.240729382079233,-0.120887571637649
0,1776.4365804179,5005.63021241972,0,"2010",2010,"11",-0.241009325410514,-0.856868862124416,-0.656661981289452,-0.353537279660794
0,1908.29523991343,4779.79528174893,0,"2010",2010,"11",-0.258966004106703,1.01979325193699,-0.47660259457452,-0.152462691398877
0,1818.81589006739,5027.99963397867,0,"2010",2010,"11",0.036037056765287,-0.538308057105332,-1.11865531197632,0.33864267454819
0,1861.94295912679,4944.1442664849,0,"2010",2010,"11",0.438780287670704,-2.12768556059215,-0.419040872142411,0.647609357632659
0,1817.72482352507,4905.41246859333,0,"2010",2010,"11",0.867176056508248,-0.605942963757465,-0.642365714769429,0.506170454945472
1,1770.17223079504,5031.14398891944,6.42382613435086,"2010",2010,"11",-0.759188610049371,-0.180203607377574,-2.03934864786371,-1.78440820784669
1,1804.4747643593,5027.32773461921,4.02004768602484,"2010",2010,"11",-0.0999209049934754,-1.01108339978293,-1.1107900238843,0.216685665858915
1,1794.24208447182,4997.91416750142,3.37727464888998,"2010",2010,"11",-0.0947904463351988,-0.845767988709478,-0.495441074986595,0.289989043053844
0,1834.0795251041,4995.48160355007,0,"2010",2010,"11",0.148907734385141,-1.97315543620274,-0.697170808247704,0.555172313671061
0,1798.45017799041,4956.86253421418,0,"2010",2010,"11",0.189951697220238,0.749276601369984,-0.744216261643097,0.439573360208025
0,1804.84483934408,5018.84576657542,0,"2010",2010,"11",0.0103845188331651,-0.60620877835572,-0.949351967072048,0.353112290330888
0,1855.54558656651,4954.95055501127,0,"2010",2010,"11",0.390040710240413,-2.08554327893428,-0.420665894177342,0.651915493259532
0,1791.2959586863,4929.96927092513,0,"2010",2010,"11",0.0924723466470631,0.947206648483425,-0.385741618656598,0.25026065653607
0,1796.56255384121,4928.68616246783,0,"2010",2010,"11",0.233560767064102,0.855999078169772,-0.683501616966648,0.332462677258977
0,1787.93457492608,4901.60547236679,0,"2010",2010,"11",-0.764319093171723,0.898359276767551,-1.04409862913867,-1.63668270213316
1,1782.21308898343,4891.93463856535,4.82085698861294,"2010",2010,"11",-1.08497459411954,-0.282167969641279,-3.0645211738981,-2.62145842440962
1,1801.01599050516,4887.4996477228,3.73823584966194,"2010",2010,"11",-0.805363031542745,0.669564969454582,-1.42148273243385,-1.61461302430136
0,1876.66221720179,4839.05320345225,0,"2010",2010,"11",-0.548838606320417,0.372013871503456,-0.629315688194673,-0.582324151975084
0,1903.97281210303,4813.16602544321,0,"2010",2010,"11",0.531129130657452,1.27433164042345,-0.870498244581409,0.363029513960427
0,1906.05117412888,4762.04874928446,0,"2010",2010,"11",-0.789971582175694,-0.230474324257899,-1.01456481241282,-0.317548082555778
0,1930.52398283253,4737.26135917959,0,"2010",2010,"11",1.66496700158019,0.965477509319385,-0.598501608101937,0.538373067163003
0,1929.27846289142,4727.70561281318,0,"2010",2010,"11",-0.25640079924164,0.31442225637741,-0.0224341745768224,0.0648637369978956
0,1958.62520093393,4695.07413525612,0,"2010",2010,"11",-0.774580108344568,-0.448696995314214,0.0067190131069567,0.0771752000643775
0,2021.93414754702,4698.40933416904,0,"2010",2010,"11",3.10663405555653,0.758029865307872,-2.00105400337999,0.909312428069092
1,1987.2578118332,4677.00817288534,3.34450384890553,"2010",2010,"11",-0.610404501644917,0.318726264267126,-0.242433753377604,0.143297612990278
0,2003.8514244603,4665.68791477701,0,"2010",2010,"11",-0.784841050125196,0.363779811162074,-0.368804250645627,0.201455813937435
0,2035.67908893288,4674.30414688766,0,"2010",2010,"11",1.93944803210648,0.571955615635732,-0.610045613304496,0.635890824224813
0,2054.34856104173,4671.07005435105,0,"2010",2010,"11",-0.574491046396242,0.761906174010808,0.635137648750281,0.437946191310195
1,1775.30934179636,4969.89223188641,7.70348934464283,"2010",2010,"11",-1.01058252768527,1.95693644467389,-0.889983245506598,-2.40309642988193
0,1807.62983797566,5029.46679433763,0,"2010",2010,"11",0.130951006760801,-0.773739505642741,-1.14297444984103,0.241906147594031
0,1853.95183563173,5056.41797004268,0,"2010",2010,"11",-0.356445354679878,-0.571896943251549,-1.4635132392047,0.0653832422958024
0,1775.22201186129,5034.34946491339,0,"2011",2011,"11",-0.748927668268742,0.0249665732621526,-1.01944472241215,-1.40754640293222
0,1834.15039074973,5004.89836616209,0,"2011",2011,"11",0.202777819401854,-1.78092137517525,0.0531472765250573,0.710328484644895
1,1778.70231105257,4969.57494339526,8.27322231073186,"2011",2011,"11",-0.54370814766214,1.83477246371008,0.668799927148617,-1.18583504336377
1,1796.31994900358,4945.31686747397,4.29576927770537,"2011",2011,"11",0.154038241971563,0.507237318604609,-0.258008285303345,0.574226112473735
1,1829.44337102538,4961.93666449314,3.31284656543273,"2011",2011,"11",0.477258947784442,-1.15248254486573,-0.184375845400463,0.898327429380143
1,1770.23951514559,4907.91797644725,6.52918785812121,"2011",2011,"11",-1.21580204829188,-0.217171251103441,-1.78799771163486,-3.06698297607936
1,1784.3216048236,4914.43171210596,4.02004768602484,"2011",2011,"11",-0.571925792603034,1.26626847516101,0.962512253440198,-0.459613996019478
0,1804.67947394825,4922.51174523729,0,"2011",2011,"11",0.477258947784442,0.387776850847617,-0.233889855423942,0.572974353906915
0,1837.06678984837,4937.77025291264,0,"2011",2011,"11",0.741479158850481,-2.13158015711124,-0.176014464691679,1.00622734922739
0,1822.33243413923,5058.86570731003,0,"2011",2011,"11",-0.884885581099359,-0.269055527509451,-0.770206107482209,-0.980603594771775
1,1800.78084030103,4894.6870705607,3.95642836693521,"2011",2011,"11",-0.646317859037296,1.11732384204063,0.962690153303773,-0.647831605207799
0,1871.16261828496,4925.94295748125,0,"2011",2011,"11",1.33918099304595,-1.76900514766811,-0.349130372686069,1.03978397245402
0,1900.93526272424,4922.5795159437,0,"2011",2011,"11",1.35970292553535,-1.88980555097445,-0.301488336192874,1.0600830407786
1,1848.62267062521,4871.80263996274,5.37457837769972,"2011",2011,"11",-0.877189844183798,0.852853213133335,0.024834829773503,0.715748836534632
0,1825.6442900313,4875.27220329758,0,"2011",2011,"11",-0.502664184827043,0.654485377066117,0.803574058521083,-0.531071467157166
0,1845.55538396564,4886.80875115924,0,"2011",2011,"11",1.35970292553535,-0.589508610373752,-0.801690724279214,0.860367880151498
1,1835.89536411499,4858.15230348419,6.86565155162968,"2011",2011,"11",-1.01314778147849,0.3130076385192,-0.559875116193926,-1.24662965053981
0,1851.50832388839,4858.86665770328,0,"2011",2011,"11",-0.341053831920606,0.988275521234623,0.741513089979834,-0.239693912748145
0,1871.22341128728,4851.67434541656,0,"2011",2011,"11",0.695304688428956,0.637930284528165,0.319461989996231,0.352516170679719
0,1830.55023650869,5062.89762730199,0,"2011",2011,"11",-0.864363648609956,-0.97349324919192,-0.963916407617651,-0.441595036283785
0,1929.21564669209,4883.1582696538,0,"2011",2011,"11",2.02666636750681,-1.21838581464432,0.18723315090318,1.1256837944799
1,1872.19282297262,4834.97754535215,6.20099009712225,"2011",2011,"11",-0.9438861737025,0.115001530605213,-0.15427827254474,-0.668294090221083
0,1940.36799801936,4890.69956250046,0,"2011",2011,"11",2.07027563306326,-1.43225723587976,0.317641568512625,1.11300570946687
1,1881.86118299242,4813.30837682245,5.22704864743929,"2011",2011,"11",-1.0362349677611,0.0884140253122789,-0.62744532929597,-0.348314743668199
0,1896.58600168703,4812.00321566092,0,"2011",2011,"11",-0.50009897996198,0.850564083314986,0.48420729994312,-0.174025178576782
0,1921.57428118094,4823.10892627186,0,"2011",2011,"11",2.46275784879583,0.475998513136873,-1.26900265104436,0.961347506296728
0,1879.6185571649,4868.56681562001,0,"2011",2011,"11",2.13440673325283,0.690423930125549,-1.76722777188111,0.869193662793278
0,1901.58212048402,4784.59827136502,0,"2011",2011,"11",-0.769449600758145,0.654210044565581,0.138731427694043,-0.0750701980481932
0,1918.13690564428,4814.99560587649,0,"2011",2011,"11",1.95997006245218,0.860883472837405,-1.2081063022467,0.914948063564948
1,1766.19784699462,4999.70238723609,8.84517538786254,"2011",2011,"11",-0.85666788723032,0.533763235728875,0.0801467026380303,-1.39285711389546
1,1764.23785938906,5028.64777645499,6.88769344084764,"2011",2011,"11",-1.1388447280644,-0.363615048608103,-1.58013098484277,-1.4300263447184
0,1789.31247584791,5040.54839414886,0,"2011",2011,"11",-0.618100165168257,0.421681569042298,0.384098870734549,-0.461131332834306
1,1786.1943498246,4979.18043803243,8.4400531030021,"2011",2011,"11",-0.392358712072257,1.32068589343209,0.6742084779473,0.12127362203314
1,1774.4944208042,4944.35390735787,7.7006225126966,"2011",2011,"11",-0.425706864599567,1.22208106692134,0.760100541661826,-0.421316907398105
1,1789.66891829342,4884.93195088055,5.25970933797967,"2011",2011,"11",-1.18245387130049,0.064530100747173,-1.45900615225934,-2.2059407066869
1,1886.55780087147,4834.56522565999,3.29561403460193,"2011",2011,"11",-0.220487392921116,0.60375365531549,0.501194942234906,0.0251701404853864
0,1775.20504494472,5004.66773661716,0,"2011",2011,"11",-0.297444713148592,-0.490718022213084,0.24119277571544,0.0505164042666674
0,1908.37948079822,4779.29867232298,0,"2011",2011,"11",-0.305140425600077,0.983478387750451,0.527707423373601,0.108541279880182
0,1819.7233884743,5028.43542700871,0,"2011",2011,"11",-0.0075721109348783,-0.56230258625849,-0.32627357983132,0.6317867759952
0,1861.8552559822,4944.28794074597,0,"2011",2011,"11",0.677348058660918,-2.12963605132912,0.171309666913913,1.03268105848931
0,1817.52559993615,4904.56773780987,0,"2011",2011,"11",0.838958313711063,-0.490360906996848,0.00978101649837533,0.751310947245484
1,1771.01080946007,5031.4026325653,5.86542645891962,"2011",2011,"11",-0.854102633437111,-0.180435675986226,-0.898616993636213,-1.23446207340943
0,1804.50499867554,5027.51478218187,0,"2011",2011,"11",-0.15379103893834,-1.01693970989,-0.369782670855144,0.448048470866327
0,1793.86562535768,4998.37918699446,0,"2011",2011,"11",-0.09222519254199,-0.892839695627378,-0.172902698125839,0.479875918136993
0,1834.33674030421,4995.34657444526,0,"2011",2011,"11",0.328474814915918,-1.99426043521965,0.0216010946429928,0.740534661323167
1,1798.64397219668,4955.53561569242,3.33059109100191,"2011",2011,"11",0.130951006760801,0.69698633913592,-0.261023905792043,0.651901506368716
0,1804.76374137659,5018.0809610241,0,"2011",2011,"11",-0.0383550585971259,-0.624875992518837,-0.322521768702378,0.566091013225154
0,1855.57388897032,4955.63923323754,0,"2011",2011,"11",0.590129723260592,-2.07914594884917,0.026808455390383,0.967354235181989
0,1791.16420294741,4929.94481584039,0,"2011",2011,"11",0.0257759926642914,0.947965298212237,0.0714396107447487,0.353444267685117
0,1796.94487119837,4928.46242920093,0,"2011",2011,"11",0.202777917258151,0.834870162808439,-0.128527659333107,0.488997388558555
1,1854.46751456718,4904.27155481013,6.64229468530373,"2011",2011,"11",-0.854102657901182,-0.512760435000841,-0.950504134406036,1.00747916232392
1,1782.48302296402,4893.11470926119,7.56481826767166,"2011",2011,"11",-1.13371424494205,-0.266033695358542,-1.49342420015648,-2.43965606310763
1,1800.27167876029,4887.98512161578,6.37700914377464,"2011",2011,"11",-0.838711208534131,0.719732651563815,-0.0367009827845389,-1.42845043382205
1,1876.78130367403,4838.85561617429,3.98761978596663,"2011",2011,"11",-0.605273994058495,0.371283025661569,0.400531550249026,-0.436042676863643
1,1904.09295072368,4811.61250239877,3.28223180618448,"2011",2011,"11",0.692739483563893,1.26393911120894,-0.132433214741682,0.452912164495415
0,1898.39826285625,4891.42791670886,0,"2011",2011,"11",-0.87462461485466,-0.695853280956233,-0.855254473978871,1.05703722489532
0,1930.52167586376,4737.29838648023,0,"2011",2011,"11",1.71370667686677,0.968294792324316,-0.0547579060583908,0.75461030847007
0,1929.33531879802,4728.11799593335,0,"2011",2011,"11",-0.261531306828063,0.357062452530995,0.602835145606864,0.29496267782545
0,1958.82134268201,4695.03120049494,0,"2011",2011,"11",-0.831015447154494,-0.447223112822676,0.790565675499182,0.380785612849158
