"fail.sanity","aic","sign.year","sign.fix","cross.val.ll","accuracy","sensitivity","specificity","precision","cov.type","random"
0,699.116107141392,6,2,-1330.59326306002,0.791697699890471,0.855690573984017,0.690243212875317,0.812867225367225,1,"spatial"
0,692.016541779284,8,3,-1312.2949610143,0.80504563709383,0.86591661024084,0.710275138818456,0.824310916528546,2,"spatial"
0,698.136833124786,6,2,-1324.25167672711,0.796546184738956,0.860041857287143,0.697380289081501,0.81690641514504,3,"spatial"
